,order_details_id,order_id,pizza_id,quantity
10654,19237,8457,cali_ckn_m,1
10655,19239,8459,big_meat_s,1
10656,19240,8459,calabrese_m,1
10657,19241,8459,classic_dlx_m,1
10658,19242,8459,green_garden_l,1
10659,19243,8459,pepperoni_l,2
10660,19244,8459,pepperoni_m,1
10661,19245,8459,peppr_salami_l,1
10662,19246,8459,sicilian_m,1
10663,19247,8459,southw_ckn_l,2
10664,19248,8459,spicy_ital_s,1
10665,19249,8459,spinach_fet_l,1
10666,19250,8459,spinach_supr_s,1
10667,19251,8459,thai_ckn_l,1
10668,19252,8460,spicy_ital_s,1
10669,19253,8461,four_cheese_l,1
10670,19255,8463,five_cheese_l,1
10671,19256,8463,spinach_fet_l,1
10672,19257,8463,spinach_supr_s,1
10673,19258,8463,veggie_veg_m,1
10674,19259,8464,green_garden_l,1
10675,19262,8466,spicy_ital_m,1
10676,19263,8467,big_meat_s,1
10677,19264,8468,ital_cpcllo_l,1
10678,19265,8468,pep_msh_pep_s,1
10679,19266,8468,spinach_supr_m,1
10680,19267,8469,four_cheese_m,1
10681,19268,8470,ital_supr_m,1
10682,19269,8470,sicilian_s,1
10683,19270,8470,the_greek_s,1
10684,19273,8472,thai_ckn_l,1
10685,19274,8473,prsc_argla_l,1
10686,19275,8473,sicilian_m,1
10687,19276,8473,southw_ckn_s,1
10688,19280,8475,brie_carre_s,1
10689,19286,8478,napolitana_l,1
10690,19287,8478,napolitana_s,1
10691,19288,8478,pep_msh_pep_s,1
10692,19290,8480,ckn_alfredo_m,1
10693,19291,8480,hawaiian_l,1
10694,19292,8481,classic_dlx_m,1
10695,19294,8483,bbq_ckn_m,1
10696,19295,8483,classic_dlx_l,1
10697,19296,8484,ital_supr_l,1
10698,19297,8484,peppr_salami_m,1
10699,19298,8484,the_greek_l,1
10700,19299,8485,napolitana_l,1
10701,19300,8486,ital_supr_m,1
10702,19301,8486,veggie_veg_l,1
10703,19302,8487,calabrese_l,1
10704,19303,8487,prsc_argla_s,1
10705,19304,8487,spinach_supr_m,1
10706,19307,8489,napolitana_l,1
10707,19308,8489,peppr_salami_s,1
10708,19309,8490,hawaiian_l,1
10709,19310,8490,ital_cpcllo_l,1
10710,19314,8492,green_garden_s,1
10711,19315,8492,pepperoni_m,1
10712,19316,8493,bbq_ckn_m,1
10713,19317,8493,ital_supr_m,1
10714,19318,8494,ckn_alfredo_l,1
10715,19319,8494,classic_dlx_l,1
10716,19320,8494,five_cheese_l,1
10717,19321,8495,five_cheese_l,1
10718,19322,8495,spicy_ital_m,1
10719,19328,8498,ckn_pesto_s,1
10720,19331,8500,four_cheese_l,1
10721,19332,8500,green_garden_m,1
10722,19336,8502,mexicana_l,1
10723,19337,8502,southw_ckn_l,1
10724,19338,8503,spinach_fet_m,1
10725,19346,8508,ckn_alfredo_m,1
10726,19347,8508,ckn_pesto_l,1
10727,19348,8508,ckn_pesto_s,1
10728,19349,8508,prsc_argla_l,1
10729,19350,8509,napolitana_m,1
10730,19351,8510,big_meat_s,1
10731,19352,8510,ital_cpcllo_s,1
10732,19353,8510,spinach_fet_m,1
10733,19354,8511,southw_ckn_m,1
10734,19357,8513,ital_veggie_m,1
10735,19358,8513,pep_msh_pep_s,1
10736,19359,8513,spicy_ital_l,1
10737,19360,8514,peppr_salami_m,1
10738,19362,8516,pep_msh_pep_l,1
10739,19363,8517,bbq_ckn_s,1
10740,19364,8517,calabrese_l,1
10741,19365,8517,ckn_alfredo_l,1
10742,19366,8517,ckn_pesto_l,1
10743,19367,8517,classic_dlx_m,1
10744,19368,8517,classic_dlx_s,1
10745,19369,8517,four_cheese_l,1
10746,19370,8517,four_cheese_m,1
10747,19371,8517,spinach_fet_l,1
10748,19372,8517,the_greek_s,1
10749,19374,8519,classic_dlx_m,1
10750,19375,8519,the_greek_xl,1
10751,19376,8519,veggie_veg_l,1
10752,19377,8520,classic_dlx_s,1
10753,19378,8520,napolitana_s,1
10754,19380,8522,bbq_ckn_s,1
10755,19381,8522,big_meat_s,2
10756,19382,8522,ckn_alfredo_l,1
10757,19383,8522,ckn_pesto_m,1
10758,19384,8522,four_cheese_l,1
10759,19385,8522,ital_supr_m,1
10760,19386,8522,pepperoni_m,1
10761,19387,8522,sicilian_m,2
10762,19388,8522,spicy_ital_m,1
10763,19394,8527,cali_ckn_l,1
10764,19395,8527,green_garden_s,1
10765,19396,8527,spicy_ital_l,1
10766,19399,8530,five_cheese_l,1
10767,19400,8530,pepperoni_l,1
10768,19401,8531,bbq_ckn_l,1
10769,19402,8531,spicy_ital_l,1
10770,19412,8535,ital_supr_l,1
10771,19413,8536,ital_supr_m,1
10772,19414,8536,southw_ckn_l,1
10773,19415,8537,ital_supr_m,1
10774,19416,8537,pepperoni_m,1
10775,19417,8537,peppr_salami_l,1
10776,19418,8537,spin_pesto_l,1
10777,19422,8539,southw_ckn_l,1
10778,19423,8539,veggie_veg_m,1
10779,19428,8542,four_cheese_l,1
10780,19429,8542,prsc_argla_s,1
10781,19430,8542,southw_ckn_l,1
10782,19431,8542,the_greek_xl,1
10783,19432,8543,ckn_pesto_m,1
10784,19433,8543,thai_ckn_l,1
10785,19434,8544,ital_cpcllo_m,1
10786,19435,8544,prsc_argla_s,1
10787,19436,8545,big_meat_s,1
10788,19437,8545,classic_dlx_l,1
10789,19438,8545,ital_cpcllo_l,1
10790,19444,8548,napolitana_s,1
10791,19445,8548,prsc_argla_s,1
10792,19446,8548,spinach_fet_m,1
10793,19447,8549,the_greek_xl,1
10794,19451,8551,spinach_supr_l,1
10795,19454,8553,calabrese_m,1
10796,19455,8553,cali_ckn_s,1
10797,19456,8553,ckn_pesto_m,1
10798,19457,8553,green_garden_l,1
10799,19458,8554,southw_ckn_s,1
10800,19459,8555,big_meat_s,1
10801,19464,8559,mediterraneo_m,1
10802,19465,8559,soppressata_m,1
10803,19466,8560,bbq_ckn_l,1
10804,19467,8560,ital_supr_l,1
10805,19468,8560,pepperoni_l,1
10806,19469,8560,veggie_veg_m,1
10807,19486,8567,ital_supr_m,1
10808,19487,8567,napolitana_s,1
10809,19488,8567,prsc_argla_m,1
10810,19489,8568,hawaiian_s,1
10811,19490,8569,brie_carre_s,1
10812,19491,8569,mexicana_s,1
10813,19492,8570,classic_dlx_s,1
10814,19493,8570,four_cheese_m,1
10815,19494,8570,pepperoni_m,1
10816,19495,8570,spicy_ital_m,1
10817,19502,8574,cali_ckn_m,1
10818,19503,8574,five_cheese_l,1
10819,19504,8574,prsc_argla_m,1
10820,19505,8574,southw_ckn_l,1
10821,19506,8575,brie_carre_s,2
10822,19507,8575,five_cheese_l,2
10823,19508,8575,mediterraneo_s,1
10824,19509,8575,sicilian_l,1
10825,19510,8575,soppressata_l,1
10826,19511,8576,big_meat_s,1
10827,19512,8576,ital_supr_m,1
10828,19513,8577,peppr_salami_s,1
10829,19514,8578,mediterraneo_m,1
10830,19515,8578,napolitana_s,1
10831,19516,8579,thai_ckn_s,1
10832,19521,8581,classic_dlx_m,1
10833,19523,8583,four_cheese_l,1
10834,19524,8583,spinach_fet_s,1
10835,19525,8584,big_meat_s,1
10836,19530,8586,mexicana_l,1
10837,19533,8588,hawaiian_l,1
10838,19534,8588,pepperoni_m,1
10839,19535,8588,spicy_ital_l,1
10840,19537,8590,spinach_supr_l,1
10841,19538,8591,big_meat_s,1
10842,19539,8591,pepperoni_l,1
10843,19540,8591,spicy_ital_l,1
10844,19541,8591,thai_ckn_l,1
10845,19542,8592,ital_supr_l,1
10846,19543,8592,napolitana_s,1
10847,19544,8592,veggie_veg_m,1
10848,19545,8593,cali_ckn_l,1
10849,19546,8593,spinach_supr_m,1
10850,19547,8594,spinach_fet_m,1
10851,19548,8595,sicilian_l,1
10852,19551,8597,four_cheese_m,1
10853,19552,8597,napolitana_l,1
10854,19553,8597,thai_ckn_l,1
10855,19554,8598,calabrese_m,1
10856,19555,8598,ckn_alfredo_m,1
10857,19556,8598,peppr_salami_m,1
10858,19557,8598,prsc_argla_m,1
10859,19561,8600,spicy_ital_l,1
10860,19563,8602,big_meat_s,1
10861,19564,8602,mediterraneo_s,1
10862,19565,8602,the_greek_xl,1
10863,19566,8603,hawaiian_s,1
10864,19567,8603,spinach_supr_l,1
10865,19568,8603,thai_ckn_l,1
10866,19569,8604,four_cheese_l,1
10867,19570,8604,veggie_veg_s,1
10868,19571,8605,hawaiian_m,1
10869,19572,8605,sicilian_m,1
10870,19573,8605,soppressata_s,1
10871,19581,8609,cali_ckn_l,1
10872,19582,8609,napolitana_l,1
10873,19583,8610,green_garden_s,1
10874,19584,8610,napolitana_s,1
10875,19585,8610,thai_ckn_m,1
10876,19587,8612,napolitana_s,1
10877,19588,8612,prsc_argla_m,1
10878,19589,8612,veggie_veg_s,1
10879,19594,8614,the_greek_m,1
10880,19595,8615,sicilian_s,1
10881,19596,8616,big_meat_s,1
10882,19597,8617,bbq_ckn_m,1
10883,19598,8617,soppressata_s,1
10884,19602,8619,big_meat_s,1
10885,19603,8619,sicilian_s,1
10886,19608,8622,cali_ckn_m,1
10887,19611,8624,classic_dlx_s,1
10888,19612,8624,thai_ckn_m,1
10889,19613,8625,pepperoni_l,1
10890,19614,8625,spinach_fet_m,1
10891,19615,8625,thai_ckn_s,1
10892,19616,8626,brie_carre_s,1
10893,19617,8626,ital_supr_l,1
10894,19624,8630,bbq_ckn_s,1
10895,19625,8630,cali_ckn_l,1
10896,19626,8630,pep_msh_pep_m,1
10897,19627,8630,thai_ckn_l,1
10898,19628,8631,bbq_ckn_m,1
10899,19632,8633,sicilian_l,1
10900,19634,8635,southw_ckn_l,1
10901,19635,8636,ital_cpcllo_l,1
10902,19636,8636,pep_msh_pep_l,1
10903,19637,8637,classic_dlx_m,1
10904,19641,8640,cali_ckn_s,1
10905,19642,8641,big_meat_s,1
10906,19643,8641,cali_ckn_l,1
10907,19644,8641,classic_dlx_m,1
10908,19645,8641,hawaiian_m,1
10909,19646,8641,ital_supr_l,1
10910,19647,8641,ital_supr_s,1
10911,19648,8641,mediterraneo_l,1
10912,19649,8641,napolitana_l,1
10913,19650,8641,spicy_ital_s,1
10914,19662,8644,bbq_ckn_m,1
10915,19663,8644,calabrese_s,1
10916,19664,8645,pep_msh_pep_s,1
10917,19668,8648,cali_ckn_s,1
10918,19669,8648,prsc_argla_m,1
10919,19670,8648,soppressata_m,1
10920,19676,8652,soppressata_l,1
10921,19677,8652,southw_ckn_m,1
10922,19678,8653,big_meat_s,1
10923,19679,8653,ital_supr_l,2
10924,19680,8654,bbq_ckn_l,1
10925,19681,8654,five_cheese_l,1
10926,19682,8654,four_cheese_l,1
10927,19683,8654,pepperoni_m,1
10928,19685,8656,calabrese_m,1
10929,19686,8656,four_cheese_m,1
10930,19687,8656,pepperoni_s,1
10931,19692,8659,ckn_alfredo_s,1
10932,19693,8659,spinach_fet_s,1
10933,19704,8664,peppr_salami_s,1
10934,19705,8664,sicilian_s,1
10935,19713,8669,ital_supr_l,1
10936,19714,8669,soppressata_s,1
10937,19718,8671,classic_dlx_m,1
10938,19719,8671,veggie_veg_m,1
10939,19722,8673,cali_ckn_l,1
10940,19723,8673,five_cheese_l,1
10941,19724,8673,ital_supr_m,1
10942,19725,8673,mediterraneo_s,1
10943,19726,8674,cali_ckn_l,1
10944,19727,8674,five_cheese_l,1
10945,19728,8674,mexicana_m,1
10946,19729,8675,pep_msh_pep_l,1
10947,19730,8675,prsc_argla_l,1
10948,19731,8675,spinach_supr_l,1
10949,19732,8676,napolitana_l,1
10950,19736,8679,calabrese_m,1
10951,19737,8679,thai_ckn_l,1
10952,19738,8680,pepperoni_l,1
10953,19739,8680,spicy_ital_l,1
10954,19740,8681,green_garden_s,1
10955,19741,8681,the_greek_xl,1
10956,19745,8683,spinach_fet_m,1
10957,19751,8686,hawaiian_s,1
10958,19753,8688,bbq_ckn_l,1
10959,19754,8689,mediterraneo_m,1
10960,19755,8690,bbq_ckn_l,1
10961,19756,8690,thai_ckn_s,1
10962,19757,8691,big_meat_s,1
10963,19758,8691,classic_dlx_s,1
10964,19759,8691,four_cheese_l,1
10965,19760,8691,spicy_ital_l,1
10966,19761,8692,four_cheese_l,1
10967,19762,8693,prsc_argla_l,1
10968,19763,8694,hawaiian_m,1
10969,19764,8694,mediterraneo_l,1
10970,19767,8696,mediterraneo_m,1
10971,19768,8696,spin_pesto_l,1
10972,19785,8700,bbq_ckn_l,1
10973,19786,8700,classic_dlx_s,1
10974,19787,8700,hawaiian_l,2
10975,19788,8701,cali_ckn_l,1
10976,19789,8701,mediterraneo_m,1
10977,19790,8701,the_greek_s,1
10978,19791,8702,bbq_ckn_m,1
10979,19796,8704,four_cheese_m,1
10980,19797,8704,ital_supr_s,1
10981,19800,8706,big_meat_s,1
10982,19801,8706,veggie_veg_m,1
10983,19802,8707,green_garden_s,1
10984,19803,8707,veggie_veg_m,1
10985,19804,8708,bbq_ckn_m,1
10986,19805,8708,pep_msh_pep_s,1
10987,19806,8709,four_cheese_l,1
10988,19807,8709,green_garden_m,1
10989,19812,8711,spin_pesto_l,1
10990,19813,8712,bbq_ckn_m,1
10991,19814,8713,spicy_ital_l,1
10992,19822,8716,classic_dlx_s,1
10993,19823,8716,mediterraneo_l,1
10994,19824,8716,thai_ckn_l,1
10995,19825,8716,the_greek_s,1
10996,19836,8721,pep_msh_pep_s,1
10997,19840,8723,mediterraneo_m,1
10998,19845,8725,calabrese_s,1
10999,19846,8725,classic_dlx_m,1
11000,19847,8725,spicy_ital_l,1
11001,19848,8726,pepperoni_s,1
11002,19849,8726,spinach_fet_m,1
11003,19850,8727,big_meat_s,1
11004,19851,8727,four_cheese_m,1
11005,19852,8727,ital_cpcllo_l,1
11006,19853,8727,prsc_argla_s,1
11007,19856,8729,ckn_alfredo_m,1
11008,19857,8730,bbq_ckn_m,1
11009,19858,8731,prsc_argla_l,1
11010,19859,8731,prsc_argla_m,1
11011,19860,8732,five_cheese_l,1
11012,19861,8732,four_cheese_m,1
11013,19862,8732,hawaiian_l,1
11014,19868,8737,bbq_ckn_m,1
11015,19869,8737,four_cheese_l,1
11016,19870,8737,ital_veggie_m,1
11017,19871,8737,peppr_salami_m,1
11018,19872,8737,the_greek_xl,1
11019,19877,8739,mexicana_l,1
11020,19878,8740,classic_dlx_s,1
11021,19879,8740,four_cheese_l,1
11022,19880,8740,spinach_fet_m,1
11023,19881,8741,hawaiian_s,1
11024,19882,8742,ckn_pesto_l,1
11025,19883,8742,ital_supr_m,1
11026,19885,8744,classic_dlx_l,1
11027,19886,8745,ital_veggie_m,1
11028,19887,8745,spinach_fet_s,2
11029,19888,8746,cali_ckn_m,1
11030,19889,8746,classic_dlx_s,1
11031,19891,8748,veggie_veg_m,1
11032,19895,8750,cali_ckn_l,1
11033,19900,8752,classic_dlx_m,1
11034,19901,8752,sicilian_l,1
11035,19902,8752,spinach_supr_m,1
11036,19908,8756,green_garden_m,1
11037,19909,8756,soppressata_l,1
11038,19910,8757,big_meat_s,1
11039,19911,8757,cali_ckn_m,1
11040,19912,8757,ckn_pesto_l,1
11041,19913,8757,green_garden_m,1
11042,19914,8757,ital_cpcllo_m,1
11043,19915,8757,ital_supr_m,1
11044,19916,8757,mediterraneo_s,1
11045,19917,8757,pepperoni_s,1
11046,19918,8757,soppressata_l,1
11047,19919,8757,southw_ckn_m,1
11048,19924,8761,green_garden_s,1
11049,19925,8761,ital_cpcllo_l,1
11050,19926,8761,thai_ckn_l,1
11051,19927,8762,ital_supr_m,1
11052,19930,8764,bbq_ckn_m,1
11053,19931,8764,pep_msh_pep_l,1
11054,19932,8764,the_greek_xl,1
11055,19933,8765,ckn_alfredo_m,1
11056,19934,8765,hawaiian_m,1
11057,19937,8767,ckn_alfredo_m,1
11058,19941,8770,prsc_argla_m,1
11059,19942,8770,southw_ckn_l,1
11060,19943,8770,spicy_ital_l,1
11061,19944,8771,big_meat_s,1
11062,19945,8771,ital_veggie_m,1
11063,19946,8771,sicilian_l,1
11064,19947,8772,big_meat_s,1
11065,19952,8775,southw_ckn_l,1
11066,19953,8775,the_greek_xl,1
11067,19957,8777,four_cheese_m,1
11068,19958,8777,prsc_argla_s,1
11069,19959,8778,ckn_pesto_m,1
11070,19960,8778,ital_supr_m,1
11071,19961,8778,thai_ckn_l,1
11072,19964,8780,cali_ckn_s,1
11073,19965,8780,five_cheese_l,1
11074,19966,8780,sicilian_s,1
11075,19969,8782,big_meat_s,1
11076,19970,8782,brie_carre_s,1
11077,19971,8782,pep_msh_pep_l,1
11078,19972,8782,southw_ckn_s,1
11079,19979,8787,calabrese_m,1
11080,19980,8787,ital_supr_l,1
11081,19981,8788,thai_ckn_l,1
11082,19985,8790,four_cheese_l,1
11083,19986,8790,hawaiian_l,1
11084,19987,8791,cali_ckn_s,1
11085,19988,8791,sicilian_s,1
11086,19989,8791,southw_ckn_l,1
11087,19990,8791,spinach_fet_m,1
11088,19991,8792,calabrese_m,1
11089,19992,8792,veggie_veg_l,1
11090,19994,8794,calabrese_l,1
11091,19995,8794,ital_veggie_m,1
11092,19996,8794,spin_pesto_m,1
11093,19997,8794,spinach_supr_s,1
11094,19998,8795,classic_dlx_m,1
11095,19999,8796,hawaiian_m,1
11096,20000,8796,mexicana_m,1
11097,20001,8797,five_cheese_l,1
11098,20002,8798,five_cheese_l,1
11099,20003,8798,green_garden_l,1
11100,20004,8798,hawaiian_s,1
11101,20005,8798,mexicana_m,1
11102,20006,8799,napolitana_s,1
11103,20011,8803,big_meat_s,1
11104,20012,8803,sicilian_s,1
11105,20013,8803,spinach_fet_l,1
11106,20015,8805,bbq_ckn_l,1
11107,20016,8805,mediterraneo_l,1
11108,20017,8805,soppressata_l,1
11109,20018,8805,spicy_ital_l,1
11110,20019,8805,spinach_supr_m,1
11111,20020,8805,thai_ckn_l,1
11112,20021,8805,the_greek_m,1
11113,20022,8805,the_greek_s,1
11114,20023,8806,ital_cpcllo_m,1
11115,20024,8806,prsc_argla_l,1
11116,20025,8806,sicilian_l,1
11117,20033,8810,pepperoni_s,1
11118,20034,8810,spicy_ital_l,1
11119,20036,8812,cali_ckn_s,1
11120,20037,8812,classic_dlx_l,1
11121,20038,8812,ital_supr_s,1
11122,20039,8812,ital_veggie_s,1
11123,20040,8812,napolitana_l,1
11124,20041,8812,napolitana_s,1
11125,20042,8812,soppressata_l,1
11126,20043,8812,soppressata_s,1
11127,20044,8812,spicy_ital_l,2
11128,20045,8812,thai_ckn_s,1
11129,20046,8812,the_greek_m,1
11130,20057,8817,ital_cpcllo_l,1
11131,20060,8819,four_cheese_l,1
11132,20061,8820,ckn_alfredo_l,1
11133,20062,8821,spinach_fet_s,1
11134,20068,8824,five_cheese_l,1
11135,20069,8824,green_garden_s,1
11136,20070,8825,big_meat_s,1
11137,20071,8826,sicilian_m,1
11138,20072,8826,sicilian_s,1
11139,20073,8827,napolitana_l,1
11140,20074,8828,bbq_ckn_m,1
11141,20075,8828,ckn_pesto_l,1
11142,20076,8829,hawaiian_l,1
11143,20077,8829,prsc_argla_l,1
11144,20078,8830,big_meat_s,1
11145,20079,8830,thai_ckn_l,1
11146,20080,8831,spicy_ital_s,2
11147,20081,8832,bbq_ckn_l,1
11148,20082,8832,five_cheese_l,1
11149,20083,8832,ital_veggie_m,1
11150,20084,8832,peppr_salami_l,1
11151,20085,8833,bbq_ckn_m,1
11152,20086,8833,southw_ckn_m,1
11153,20087,8834,sicilian_m,1
11154,20088,8834,southw_ckn_l,1
11155,20089,8834,spicy_ital_s,2
11156,20091,8836,thai_ckn_m,1
11157,20092,8836,thai_ckn_s,1
11158,20093,8837,ital_veggie_m,1
11159,20094,8837,southw_ckn_l,1
11160,20095,8838,big_meat_s,1
11161,20096,8838,pepperoni_s,1
11162,20097,8838,southw_ckn_l,1
11163,20099,8840,four_cheese_m,1
11164,20100,8840,mexicana_s,1
11165,20101,8840,prsc_argla_s,1
11166,20102,8840,southw_ckn_l,1
11167,20103,8841,ckn_pesto_s,1
11168,20107,8844,hawaiian_m,1
11169,20111,8847,four_cheese_l,1
11170,20112,8847,ital_supr_l,1
11171,20113,8848,ital_veggie_m,1
11172,20114,8848,spinach_fet_m,1
11173,20115,8849,sicilian_l,1
11174,20116,8850,cali_ckn_m,1
11175,20117,8850,five_cheese_l,1
11176,20118,8851,big_meat_s,1
11177,20122,8854,ckn_alfredo_m,1
11178,20123,8854,five_cheese_l,1
11179,20124,8854,mediterraneo_l,1
11180,20125,8854,pepperoni_s,1
11181,20126,8854,prsc_argla_l,1
11182,20127,8855,big_meat_s,1
11183,20128,8855,four_cheese_l,1
11184,20129,8855,ital_supr_l,1
11185,20130,8855,ital_veggie_l,1
11186,20131,8855,spinach_supr_m,1
11187,20132,8855,veggie_veg_m,1
11188,20133,8856,ital_cpcllo_s,1
11189,20134,8856,soppressata_l,1
11190,20135,8857,bbq_ckn_l,1
11191,20136,8857,bbq_ckn_m,1
11192,20137,8857,cali_ckn_l,1
11193,20138,8857,green_garden_s,1
11194,20139,8857,mediterraneo_m,1
11195,20140,8857,mexicana_l,1
11196,20141,8857,pepperoni_l,1
11197,20142,8857,pepperoni_s,1
11198,20143,8857,sicilian_l,1
11199,20144,8857,soppressata_l,1
11200,20145,8857,spinach_supr_s,1
11201,20146,8858,ckn_pesto_m,1
11202,20147,8858,classic_dlx_m,1
11203,20148,8858,mediterraneo_l,1
11204,20149,8858,peppr_salami_s,1
11205,20150,8858,sicilian_l,1
11206,20151,8858,spicy_ital_s,1
11207,20152,8859,the_greek_s,1
11208,20157,8861,cali_ckn_l,1
11209,20158,8861,hawaiian_s,1
11210,20159,8861,sicilian_s,1
11211,20160,8862,classic_dlx_m,1
11212,20161,8862,ital_veggie_m,1
11213,20162,8862,pepperoni_m,1
11214,20163,8862,southw_ckn_l,1
11215,20164,8862,spicy_ital_m,1
11216,20171,8866,bbq_ckn_m,1
11217,20172,8866,five_cheese_l,1
11218,20173,8866,hawaiian_s,1
11219,20174,8866,ital_veggie_m,1
11220,20179,8868,hawaiian_l,1
11221,20180,8868,peppr_salami_l,1
11222,20181,8868,sicilian_s,1
11223,20182,8868,spinach_fet_l,1
11224,20183,8869,cali_ckn_m,1
11225,20184,8869,mexicana_l,1
11226,20185,8869,pepperoni_s,1
11227,20186,8870,hawaiian_l,1
11228,20187,8870,prsc_argla_m,1
11229,20190,8872,ckn_pesto_l,1
11230,20191,8873,ital_supr_m,1
11231,20192,8873,spicy_ital_m,1
11232,20195,8875,green_garden_m,1
11233,20196,8875,napolitana_l,1
11234,20197,8875,pep_msh_pep_l,1
11235,20198,8875,spin_pesto_s,1
11236,20199,8876,peppr_salami_s,1
11237,20200,8877,peppr_salami_m,1
11238,20201,8878,pep_msh_pep_s,1
11239,20202,8878,peppr_salami_l,1
11240,20203,8878,spicy_ital_l,1
11241,20204,8878,spinach_supr_s,1
11242,20205,8879,five_cheese_l,1
11243,20206,8879,pep_msh_pep_m,1
11244,20207,8880,bbq_ckn_m,1
11245,20208,8880,napolitana_l,1
11246,20209,8880,spicy_ital_l,1
11247,20210,8880,veggie_veg_m,1
11248,20217,8883,ital_cpcllo_l,1
11249,20218,8883,thai_ckn_s,1
11250,20223,8885,bbq_ckn_m,1
11251,20224,8885,ital_cpcllo_m,1
11252,20225,8885,ital_cpcllo_s,1
11253,20226,8885,southw_ckn_l,1
11254,20231,8888,cali_ckn_l,1
11255,20232,8888,pepperoni_l,1
11256,20234,8890,classic_dlx_l,1
11257,20235,8890,mediterraneo_s,1
11258,20236,8890,thai_ckn_l,1
11259,20238,8892,pepperoni_s,1
11260,20239,8892,prsc_argla_l,1
11261,20246,8896,thai_ckn_s,1
11262,20248,8898,classic_dlx_m,1
11263,20249,8898,prsc_argla_m,1
11264,20250,8898,soppressata_s,1
11265,20251,8898,spin_pesto_l,1
11266,20252,8899,green_garden_s,1
11267,20253,8899,southw_ckn_s,1
11268,20254,8899,spicy_ital_s,1
11269,20255,8899,spin_pesto_s,1
11270,20256,8900,big_meat_s,2
11271,20257,8900,peppr_salami_l,1
11272,20260,8902,ckn_alfredo_m,1
11273,20261,8902,ital_cpcllo_s,1
11274,20262,8903,cali_ckn_l,1
11275,20263,8903,five_cheese_l,1
11276,20264,8903,pepperoni_s,1
11277,20265,8903,peppr_salami_m,1
11278,20266,8904,bbq_ckn_l,1
11279,20267,8904,green_garden_m,1
11280,20268,8904,sicilian_s,1
11281,20272,8906,pepperoni_s,1
11282,20273,8907,big_meat_s,1
11283,20274,8907,green_garden_m,1
11284,20275,8907,ital_cpcllo_l,1
11285,20276,8907,ital_supr_l,1
11286,20277,8908,hawaiian_s,1
11287,20278,8908,mexicana_l,1
11288,20279,8908,pep_msh_pep_m,1
11289,20280,8909,hawaiian_l,1
11290,20281,8910,green_garden_s,1
11291,20282,8911,cali_ckn_l,1
11292,20290,8915,bbq_ckn_l,1
11293,20291,8915,bbq_ckn_m,1
11294,20292,8915,five_cheese_l,1
11295,20293,8915,ital_cpcllo_l,2
11296,20294,8915,mexicana_m,1
11297,20295,8915,napolitana_l,1
11298,20296,8915,pepperoni_s,1
11299,20297,8915,prsc_argla_m,1
11300,20298,8915,thai_ckn_l,1
11301,20299,8915,thai_ckn_s,1
11302,20300,8916,ital_veggie_s,1
11303,20301,8916,spicy_ital_s,1
11304,20305,8919,four_cheese_m,1
11305,20306,8920,southw_ckn_l,1
11306,20307,8921,big_meat_s,1
11307,20308,8922,bbq_ckn_l,1
11308,20309,8922,bbq_ckn_s,1
11309,20310,8922,big_meat_s,2
11310,20311,8922,four_cheese_l,2
11311,20312,8922,ital_supr_s,1
11312,20313,8922,peppr_salami_s,2
11313,20314,8922,sicilian_s,1
11314,20315,8922,soppressata_m,1
11315,20316,8922,southw_ckn_m,1
11316,20317,8922,spin_pesto_l,1
11317,20318,8922,spinach_supr_s,1
11318,20319,8923,ckn_pesto_m,1
11319,20320,8923,napolitana_l,1
11320,20321,8923,pepperoni_l,1
11321,20322,8923,peppr_salami_l,1
11322,20323,8924,spinach_supr_m,1
11323,20324,8925,soppressata_l,1
11324,20325,8926,prsc_argla_m,2
11325,20332,8929,bbq_ckn_m,1
11326,20333,8929,ckn_alfredo_m,1
11327,20334,8930,classic_dlx_s,1
11328,20335,8930,green_garden_s,1
11329,20336,8931,pepperoni_s,1
11330,20337,8931,spinach_supr_l,1
11331,20345,8936,brie_carre_s,1
11332,20346,8936,mediterraneo_l,1
11333,20347,8936,peppr_salami_s,1
11334,20348,8937,napolitana_s,1
11335,20349,8938,big_meat_s,1
11336,20350,8938,spinach_fet_l,1
11337,20351,8939,ckn_alfredo_m,1
11338,20352,8939,classic_dlx_s,1
11339,20353,8939,ital_supr_l,1
11340,20354,8939,pep_msh_pep_s,1
11341,20358,8941,ckn_pesto_m,1
11342,20359,8941,hawaiian_l,1
11343,20360,8941,veggie_veg_s,1
11344,20361,8942,ital_supr_l,1
11345,20362,8942,pepperoni_l,1
11346,20363,8942,spicy_ital_l,1
11347,20364,8942,spinach_fet_l,1
11348,20367,8944,cali_ckn_m,1
11349,20368,8945,four_cheese_l,1
11350,20369,8945,spicy_ital_s,1
11351,20370,8945,spin_pesto_m,1
11352,20374,8948,bbq_ckn_l,1
11353,20375,8948,classic_dlx_s,1
11354,20376,8948,five_cheese_l,1
11355,20377,8948,ital_cpcllo_m,1
11356,20381,8950,big_meat_s,1
11357,20382,8950,ital_supr_l,1
11358,20383,8951,big_meat_s,1
11359,20384,8951,ital_cpcllo_s,1
11360,20385,8952,classic_dlx_l,1
11361,20386,8952,ital_supr_s,1
11362,20387,8952,spinach_fet_m,1
11363,20388,8953,pep_msh_pep_m,1
11364,20389,8953,the_greek_xl,1
11365,20390,8954,thai_ckn_l,1
11366,20391,8955,bbq_ckn_m,1
11367,20392,8955,sicilian_m,1
